x,y,elevation,label
318349.232,77442.31827,78.412628,land
318350.2322,77442.31827,78.398827,land
318351.2325,77442.31827,78.329376,land
318352.2328,77442.31827,78.265579,land
318353.233,77442.31827,78.356606,land
318354.2333,77442.31827,78.401352,land
318355.2336,77442.31827,78.421066,land
318356.2338,77442.31827,78.416534,land
318357.2341,77442.31827,78.445335,land
318358.2343,77442.31827,78.589912,land
318359.2346,77442.31827,78.686897,land
318360.2349,77442.31827,78.733597,land
318361.2351,77442.31827,78.700104,land
318362.2354,77442.31827,78.666077,land
318363.2357,77442.31827,78.628487,land
318364.2359,77442.31827,78.636139,land
318365.2362,77442.31827,78.656387,land
318366.2364,77442.31827,78.687355,land
318367.2367,77442.31827,78.67878,land
318368.237,77442.31827,78.650131,land
318369.2372,77442.31827,78.681396,land
318370.2375,77442.31827,78.723351,land
318371.2378,77442.31827,78.775307,land
318372.238,77442.31827,78.811852,land
318373.2383,77442.31827,78.810631,land
318374.2386,77442.31827,78.862617,land
318375.2388,77442.31827,78.94976,land
318376.2391,77442.31827,78.912521,land
318377.2393,77442.31827,78.956329,land
318378.2396,77442.31827,79.053024,land
318379.2399,77442.31827,79.165619,land
318380.2401,77442.31827,79.244789,land
318381.2404,77442.31827,79.211754,land
318382.2407,77442.31827,79.113838,land
318383.2409,77442.31827,79.141495,land
318384.2412,77442.31827,79.260208,land
318385.2415,77442.31827,79.307816,land
318386.2417,77442.31827,79.397469,land
318387.242,77442.31827,79.436768,land
318388.2422,77442.31827,79.430519,land
318389.2425,77442.31827,79.453941,land
318390.2428,77442.31827,79.320793,land
318391.243,77442.31827,79.366684,land
318392.2433,77442.31827,79.491722,land
318393.2436,77442.31827,79.598175,land
318394.2438,77442.31827,79.671494,land
318395.2441,77442.31827,79.720398,land
318396.2443,77442.31827,79.785088,land
318397.2446,77442.31827,80.036247,land
318398.2449,77442.31827,80.193687,land
318399.2451,77442.31827,80.217438,land
318400.2454,77442.31827,80.319038,land
318401.2457,77442.31827,80.306084,land
318402.2459,77442.31827,80.186867,land
318403.2462,77442.31827,80.169907,land
318404.2465,77442.31827,80.160393,land
318405.2467,77442.31827,80.141289,land
318406.247,77442.31827,80.181801,land
318407.2472,77442.31827,80.27494,land
318408.2475,77442.31827,80.353249,land
318409.2478,77442.31827,80.406288,land
318410.248,77442.31827,80.18528,land
318411.2483,77442.31827,79.784103,land
318412.2486,77442.31827,79.626862,land
318413.2488,77442.31827,79.628479,land
318414.2491,77442.31827,79.6036,land
318415.2493,77442.31827,79.589554,land
318416.2496,77442.31827,79.643181,land
318417.2499,77442.31827,79.700592,land
318418.2501,77442.31827,79.731827,land
318419.2504,77442.31827,79.740662,land
317917.1182,77441.31801,83.803658,land
317918.1185,77441.31801,83.824684,land
317919.1188,77441.31801,83.880432,land
317920.119,77441.31801,83.890495,land
317921.1193,77441.31801,83.802696,land
317922.1196,77441.31801,83.789238,land
317923.1198,77441.31801,83.798462,land
317924.1201,77441.31801,83.850685,land
317925.1203,77441.31801,83.885353,land
317926.1206,77441.31801,83.913322,land
317927.1209,77441.31801,83.872101,land
317928.1211,77441.31801,83.835571,land
317929.1214,77441.31801,83.779663,land
317930.1217,77441.31801,83.765869,land
317931.1219,77441.31801,83.736763,land
317932.1222,77441.31801,83.720482,land
317933.1225,77441.31801,83.801468,land
317934.1227,77441.31801,83.62381,land
317935.123,77441.31801,83.592445,land
317936.1232,77441.31801,83.559685,land
317937.1235,77441.31801,83.552696,land
317938.1238,77441.31801,83.524185,land
317939.124,77441.31801,83.520187,land
317940.1243,77441.31801,83.481277,land
317941.1246,77441.31801,83.446587,land
317942.1248,77441.31801,83.438538,land
317943.1251,77441.31801,83.351639,land
317944.1253,77441.31801,83.249039,land
317945.1256,77441.31801,83.181046,land
317946.1259,77441.31801,83.135422,land
317947.1261,77441.31801,83.101784,land
317948.1264,77441.31801,83.005867,land
317949.1267,77441.31801,82.931381,land
317950.1269,77441.31801,82.832001,land
317951.1272,77441.31801,82.787399,land
317952.1275,77441.31801,82.691856,land
317953.1277,77441.31801,82.621658,land
317954.128,77441.31801,82.63295,land
317955.1282,77441.31801,82.600174,land
317956.1285,77441.31801,82.582184,land
317957.1288,77441.31801,82.603905,land
317958.129,77441.31801,82.586319,land
317959.1293,77441.31801,82.579903,land
317960.1296,77441.31801,82.556488,land
317961.1298,77441.31801,82.597313,land
317962.1301,77441.31801,82.639694,land
317963.1303,77441.31801,82.525276,land
317964.1306,77441.31801,82.437515,land
317965.1309,77441.31801,82.277779,land
317966.1311,77441.31801,82.081482,land
317967.1314,77441.31801,82.044357,land
317968.1317,77441.31801,82.086548,land
317969.1319,77441.31801,82.098137,land
317970.1322,77441.31801,82.090393,land
317971.1325,77441.31801,82.096855,land
317972.1327,77441.31801,82.113403,land
317973.133,77441.31801,81.99572,land
317974.1332,77441.31801,81.757843,land
317975.1335,77441.31801,81.692848,land
317976.1338,77441.31801,81.592674,land
317977.134,77441.31801,81.541664,land
317978.1343,77441.31801,81.546852,land
317979.1346,77441.31801,81.477974,land
317980.1348,77441.31801,81.42659,land
317981.1351,77441.31801,81.433289,land
317982.1354,77441.31801,81.425125,land
317983.1356,77441.31801,81.35006,land
317984.1359,77441.31801,81.290794,land
317985.1361,77441.31801,81.324753,land
317986.1364,77441.31801,81.327415,land
317987.1367,77441.31801,81.275414,land
317988.1369,77441.31801,81.281738,land
317989.1372,77441.31801,81.249535,land
317990.1375,77441.31801,81.078194,land
317991.1377,77441.31801,81.026276,land
317992.138,77441.31801,80.99794,land
317993.1382,77441.31801,81.033333,land
317994.1385,77441.31801,81.057861,land
317995.1388,77441.31801,81.018379,land
317996.139,77441.31801,80.961578,land
317997.1393,77441.31801,80.979813,land
317998.1396,77441.31801,80.989304,land
317999.1398,77441.31801,81.023056,land
318000.1401,77441.31801,81.115959,land
318001.1404,77441.31801,81.06678,land
318002.1406,77441.31801,80.99855,land
318003.1409,77441.31801,80.93689,land
318004.1411,77441.31801,80.801872,land
318005.1414,77441.31801,80.744736,land
318006.1417,77441.31801,80.717987,land
318007.1419,77441.31801,80.739571,land
318008.1422,77441.31801,80.766296,land
318009.1425,77441.31801,80.78949,land
318010.1427,77441.31801,80.804329,land
318011.143,77441.31801,80.801361,land
318012.1433,77441.31801,80.781067,land
318013.1435,77441.31801,80.750145,land
318014.1438,77441.31801,80.714584,land
318015.144,77441.31801,80.670349,land
318016.1443,77441.31801,80.592438,land
318017.1446,77441.31801,80.528099,land
318018.1448,77441.31801,80.434052,land
318019.1451,77441.31801,80.285835,land
318020.1454,77441.31801,80.19175,land
318021.1456,77441.31801,80.192711,land
318022.1459,77441.31801,80.211708,land
318023.1461,77441.31801,80.258644,land
318024.1464,77441.31801,80.248154,land
318025.1467,77441.31801,80.177048,land
318026.1469,77441.31801,80.09063,land
318027.1472,77441.31801,79.912079,land
318028.1475,77441.31801,79.771393,land
318029.1477,77441.31801,79.558807,land
318030.148,77441.31801,79.341545,land
318031.1483,77441.31801,79.163948,land
318032.1485,77441.31801,78.937149,land
318033.1488,77441.31801,78.612007,land
318034.149,77441.31801,78.353874,land
318035.1493,77441.31801,78.028137,land
318036.1496,77441.31801,77.712715,land
318037.1498,77441.31801,77.475021,land
318038.1501,77441.31801,77.26741,land
318039.1504,77441.31801,77.122246,land
318040.1506,77441.31801,77.047676,land
318041.1509,77441.31801,76.880745,land
318042.1511,77441.31801,76.889091,land
318043.1514,77441.31801,76.881279,land
318044.1517,77441.31801,76.644745,land
318045.1519,77441.31801,76.562973,land
318046.1522,77441.31801,76.538475,land
318047.1525,77441.31801,76.411827,land
318048.1527,77441.31801,76.200279,land
318049.153,77441.31801,76.092751,land
318050.1533,77441.31801,75.969589,land
318051.1535,77441.31801,75.863106,land
318052.1538,77441.31801,75.753998,land
318053.154,77441.31801,75.642143,land
318054.1543,77441.31801,75.57206,land
318055.1546,77441.31801,75.425262,land
318056.1548,77441.31801,75.458443,land
318057.1551,77441.31801,75.568199,land
318058.1554,77441.31801,75.424255,land
318059.1556,77441.31801,75.391647,land
318060.1559,77441.31801,75.211418,land
318061.1562,77441.31801,75.129066,land
318062.1564,77441.31801,75.084244,land
318063.1567,77441.31801,75.048279,land
318064.1569,77441.31801,75.088173,land
318065.1572,77441.31801,75.057854,land
318066.1575,77441.31801,75.057396,land
318067.1577,77441.31801,74.994629,land
318068.158,77441.31801,75.001114,land
318069.1583,77441.31801,74.986214,land
318070.1585,77441.31801,74.999718,land
318071.1588,77441.31801,74.951111,land
318072.159,77441.31801,74.964661,land
318073.1593,77441.31801,74.96933,land
318074.1596,77441.31801,74.949425,land
318075.1598,77441.31801,74.90844,land
318076.1601,77441.31801,74.94735,land
318077.1604,77441.31801,74.882896,land
318078.1606,77441.31801,74.899651,land
318079.1609,77441.31801,74.876259,land
318080.1612,77441.31801,74.802437,land
318081.1614,77441.31801,74.678909,land
318082.1617,77441.31801,74.575317,land
318083.1619,77441.31801,74.566971,land
318084.1622,77441.31801,74.533081,land
318085.1625,77441.31801,74.447189,land
318086.1627,77441.31801,74.390846,land
318087.163,77441.31801,74.21891,land
318088.1633,77441.31801,74.068161,land
318089.1635,77441.31801,73.884949,land
318090.1638,77441.31801,73.682373,land
318091.164,77441.31801,73.560677,land
318092.1643,77441.31801,73.393044,land
318093.1646,77441.31801,73.182251,land
318094.1648,77441.31801,73.096458,land
318095.1651,77441.31801,72.732689,land
318096.1654,77441.31801,72.456154,land
318097.1656,77441.31801,72.292191,land
318098.1659,77441.31801,72.089462,land
318099.1662,77441.31801,71.792641,land
318100.1664,77441.31801,71.620338,land
318101.1667,77441.31801,71.443817,land
318102.1669,77441.31801,71.31826,land
318103.1672,77441.31801,71.247726,land
318104.1675,77441.31801,71.132416,land
318105.1677,77441.31801,70.997574,land
318106.168,77441.31801,70.866379,land
318107.1683,77441.31801,70.771088,land
318108.1685,77441.31801,70.818306,land
318109.1688,77441.31801,70.78212,land
318110.1691,77441.31801,70.645981,land
318111.1693,77441.31801,70.504936,land
318112.1696,77441.31801,70.388275,land
318113.1698,77441.31801,70.27562,land
318114.1701,77441.31801,70.303268,land
318115.1704,77441.31801,70.329285,land
318116.1706,77441.31801,70.274086,land
318117.1709,77441.31801,70.307579,land
318118.1712,77441.31801,70.296532,land
318119.1714,77441.31801,70.282059,land
318120.1717,77441.31801,70.248367,land
318121.1719,77441.31801,70.161156,land
318122.1722,77441.31801,70.227875,land
318123.1725,77441.31801,70.155617,land
318124.1727,77441.31801,70.256668,land
318125.173,77441.31801,70.294449,land
318126.1733,77441.31801,70.251152,land
318127.1735,77441.31801,70.278809,land
318128.1738,77441.31801,70.283394,land
318129.1741,77441.31801,70.253746,land
318130.1743,77441.31801,70.25515,land
318131.1746,77441.31801,70.194611,land
318132.1748,77441.31801,70.247948,land
318133.1751,77441.31801,70.321655,land
318134.1754,77441.31801,70.249458,land
318135.1756,77441.31801,70.358704,land
318136.1759,77441.31801,70.338661,land
318137.1762,77441.31801,70.337242,land
318138.1764,77441.31801,70.165024,land
318139.1767,77441.31801,70.120079,land
318140.1769,77441.31801,70.171181,land
318141.1772,77441.31801,70.247368,land
318142.1775,77441.31801,70.181213,land
318143.1777,77441.31801,70.197067,land
318144.178,77441.31801,70.12487,land
318145.1783,77441.31801,70.195175,land
318146.1785,77441.31801,70.155289,land
318147.1788,77441.31801,70.191124,land
318148.1791,77441.31801,70.182533,land
318149.1793,77441.31801,70.129051,land
318150.1796,77441.31801,70.155891,land
318151.1798,77441.31801,70.159821,land
318152.1801,77441.31801,70.086906,land
318153.1804,77441.31801,70.105949,land
318154.1806,77441.31801,70.166389,land
318155.1809,77441.31801,70.143219,land
318156.1812,77441.31801,70.138901,land
318157.1814,77441.31801,70.080269,land
318158.1817,77441.31801,70.130898,land
318159.182,77441.31801,70.14962,land
318160.1822,77441.31801,70.194496,land
318161.1825,77441.31801,70.126022,land
318162.1827,77441.31801,70.128769,land
318163.183,77441.31801,70.070282,land
318164.1833,77441.31801,70.08654,land
318165.1835,77441.31801,70.150047,land
318166.1838,77441.31801,70.014832,land
318167.1841,77441.31801,69.916992,land
318168.1843,77441.31801,69.99617,land
318169.1846,77441.31801,70.059738,land
318170.1848,77441.31801,70.077202,land
318171.1851,77441.31801,70.135727,land
318172.1854,77441.31801,70.179222,land
318173.1856,77441.31801,69.549957,land
318174.1859,77441.31801,69.14106,land
318175.1862,77441.31801,69.11882,land
318176.1864,77441.31801,69.119621,land
318177.1867,77441.31801,69.264389,land
318178.187,77441.31801,69.593346,land
318179.1872,77441.31801,69.900742,land
318180.1875,77441.31801,69.997017,land
318181.1877,77441.31801,70.054581,land
318182.188,77441.31801,70.151329,land
318183.1883,77441.31801,70.154869,land
318184.1885,77441.31801,70.160973,land
318185.1888,77441.31801,70.130699,land
318186.1891,77441.31801,70.123657,land
318187.1893,77441.31801,70.119476,land
318188.1896,77441.31801,70.156403,land
318189.1898,77441.31801,70.14563,land
318190.1901,77441.31801,70.139999,land
318191.1904,77441.31801,70.116493,land
318192.1906,77441.31801,70.116081,land
318193.1909,77441.31801,70.180954,land
318194.1912,77441.31801,70.186142,land
318195.1914,77441.31801,70.194969,land
318196.1917,77441.31801,70.160194,land
318197.192,77441.31801,70.097923,land
318198.1922,77441.31801,70.092537,land
318199.1925,77441.31801,70.134598,land
318200.1927,77441.31801,70.145134,land
318201.193,77441.31801,70.137062,land
318202.1933,77441.31801,70.138947,land
318203.1935,77441.31801,70.143745,land
318204.1938,77441.31801,70.105309,land
318205.1941,77441.31801,70.111168,land
318206.1943,77441.31801,70.134514,land
318207.1946,77441.31801,70.120834,land
318208.1949,77441.31801,70.152725,land
318209.1951,77441.31801,70.145966,land
318210.1954,77441.31801,70.141159,land
318211.1956,77441.31801,70.14994,land
318212.1959,77441.31801,70.120735,land
318213.1962,77441.31801,70.160019,land
318214.1964,77441.31801,70.19429,land
318215.1967,77441.31801,70.180496,land
318216.197,77441.31801,70.177597,land
318217.1972,77441.31801,70.211197,land
318218.1975,77441.31801,70.170853,land
318219.1977,77441.31801,70.194443,land
318220.198,77441.31801,70.195099,land
318221.1983,77441.31801,70.17849,land
318222.1985,77441.31801,70.160141,land
318223.1988,77441.31801,70.175003,land
318224.1991,77441.31801,70.172897,land
318225.1993,77441.31801,70.175865,land
318226.1996,77441.31801,70.217049,land
318227.1999,77441.31801,70.255882,land
318228.2001,77441.31801,70.216705,land
318229.2004,77441.31801,70.174568,land
318230.2006,77441.31801,70.169342,land
318231.2009,77441.31801,70.146164,land
318232.2012,77441.31801,70.146698,land
318233.2014,77441.31801,70.142212,land
318234.2017,77441.31801,70.15596,land
318235.202,77441.31801,70.110291,land
318236.2022,77441.31801,70.113274,land
318237.2025,77441.31801,70.162407,land
318238.2027,77441.31801,70.194458,land
318239.203,77441.31801,70.256027,land
318240.2033,77441.31801,70.249535,land
318241.2035,77441.31801,70.280777,land
318242.2038,77441.31801,70.248619,land
318243.2041,77441.31801,70.203926,land
318244.2043,77441.31801,70.174835,land
318245.2046,77441.31801,70.185486,land
318246.2049,77441.31801,70.238441,land
318247.2051,77441.31801,70.298477,land
318248.2054,77441.31801,70.30706,land
318249.2056,77441.31801,70.245743,land
318250.2059,77441.31801,70.175018,land
318251.2062,77441.31801,70.164803,land
318252.2064,77441.31801,70.148392,land
318253.2067,77441.31801,70.210182,land
318254.207,77441.31801,70.261162,land
318255.2072,77441.31801,70.254227,land
318256.2075,77441.31801,70.298447,land
318257.2078,77441.31801,70.365509,land
318258.208,77441.31801,70.445862,land
318259.2083,77441.31801,70.576775,land
318260.2085,77441.31801,70.664543,land
318261.2088,77441.31801,70.835739,land
318262.2091,77441.31801,70.730278,land
318263.2093,77441.31801,70.711601,land
318264.2096,77441.31801,70.676376,land
318265.2099,77441.31801,70.717918,land
318266.2101,77441.31801,70.720856,land
318267.2104,77441.31801,70.757339,land
318268.2106,77441.31801,70.786125,land
318269.2109,77441.31801,71.104019,land
318270.2112,77441.31801,71.509613,land
318271.2114,77441.31801,71.752106,land
318272.2117,77441.31801,71.882156,land
318273.212,77441.31801,72.021126,land
318274.2122,77441.31801,72.265884,land
318275.2125,77441.31801,72.511848,land
318276.2128,77441.31801,72.714348,land
318277.213,77441.31801,72.699242,land
318278.2133,77441.31801,72.791443,land
318279.2135,77441.31801,72.828194,land
318280.2138,77441.31801,72.822365,land
318281.2141,77441.31801,72.780777,land
318282.2143,77441.31801,72.738701,land
318283.2146,77441.31801,72.62767,land
318284.2149,77441.31801,72.797028,land
318285.2151,77441.31801,73.378082,land
318286.2154,77441.31801,74.008965,land
318287.2156,77441.31801,74.433159,land
318288.2159,77441.31801,74.545036,land
318289.2162,77441.31801,74.616653,land
318290.2164,77441.31801,74.695869,land
318291.2167,77441.31801,74.681755,land
318292.217,77441.31801,74.690002,land
318293.2172,77441.31801,74.744057,land
318294.2175,77441.31801,74.6987,land
318295.2178,77441.31801,74.536758,land
318296.218,77441.31801,74.473778,land
318297.2183,77441.31801,74.466637,land
318298.2185,77441.31801,74.4123,land
318299.2188,77441.31801,74.212669,land
318300.2191,77441.31801,74.140945,land
318301.2193,77441.31801,74.130531,land
318302.2196,77441.31801,74.22007,land
318303.2199,77441.31801,74.287346,land
318304.2201,77441.31801,74.29879,land
318305.2204,77441.31801,74.410027,land
318306.2207,77441.31801,74.537148,land
318307.2209,77441.31801,74.55056,land
318308.2212,77441.31801,74.784058,land
318309.2214,77441.31801,74.942787,land
318310.2217,77441.31801,75.125443,land
318311.222,77441.31801,75.216415,land
318312.2222,77441.31801,75.323532,land
318313.2225,77441.31801,75.466507,land
318314.2228,77441.31801,75.621384,land
318315.223,77441.31801,75.757477,land
318316.2233,77441.31801,75.889709,land
318317.2235,77441.31801,76.036201,land
318318.2238,77441.31801,76.191643,land
318319.2241,77441.31801,76.341507,land
318320.2243,77441.31801,76.439598,land
318321.2246,77441.31801,76.55883,land
318322.2249,77441.31801,76.693031,land
318323.2251,77441.31801,76.920006,land
318324.2254,77441.31801,77.30352,land
318325.2257,77441.31801,77.46534,land
318326.2259,77441.31801,77.488556,land
318327.2262,77441.31801,77.333633,land
318328.2264,77441.31801,77.080902,land
318329.2267,77441.31801,77.004601,land
318330.227,77441.31801,76.946388,land
318331.2272,77441.31801,76.866585,land
318332.2275,77441.31801,76.892937,land
318333.2278,77441.31801,77.030312,land
318334.228,77441.31801,77.160683,land
318335.2283,77441.31801,77.294968,land
318336.2285,77441.31801,77.557594,land
318337.2288,77441.31801,77.735115,land
318338.2291,77441.31801,77.858116,land
318339.2293,77441.31801,78.009453,land
318340.2296,77441.31801,78.088104,land
318341.2299,77441.31801,78.184509,land
318342.2301,77441.31801,78.210922,land
318343.2304,77441.31801,78.221817,land
318344.2307,77441.31801,78.250351,land
318345.2309,77441.31801,78.216057,land
318346.2312,77441.31801,78.275948,land
318347.2314,77441.31801,78.271187,land
318348.2317,77441.31801,78.288559,land
318349.232,77441.31801,78.345833,land
318350.2322,77441.31801,78.320885,land
318351.2325,77441.31801,78.32093,land
318352.2328,77441.31801,78.285423,land
318353.233,77441.31801,78.37001,land
318354.2333,77441.31801,78.406967,land
318355.2336,77441.31801,78.422562,land
318356.2338,77441.31801,78.486229,land
318357.2341,77441.31801,78.551186,land
318358.2343,77441.31801,78.656929,land
318359.2346,77441.31801,78.757477,land
318360.2349,77441.31801,78.78006,land
318361.2351,77441.31801,78.744484,land
318362.2354,77441.31801,78.700706,land
318363.2357,77441.31801,78.655853,land
318364.2359,77441.31801,78.685013,land
318365.2362,77441.31801,78.742523,land
318366.2364,77441.31801,78.77861,land
318367.2367,77441.31801,78.757149,land
318368.237,77441.31801,78.756767,land
318369.2372,77441.31801,78.801598,land
318370.2375,77441.31801,78.828552,land
318371.2378,77441.31801,78.852654,land
318372.238,77441.31801,78.913452,land
318373.2383,77441.31801,78.937759,land
318374.2386,77441.31801,78.922668,land
318375.2388,77441.31801,78.962364,land
318376.2391,77441.31801,78.960205,land
318377.2393,77441.31801,79.048264,land
318378.2396,77441.31801,79.138977,land
318379.2399,77441.31801,79.206398,land
318380.2401,77441.31801,79.251457,land
318381.2404,77441.31801,79.233536,land
318382.2407,77441.31801,79.164825,land
318383.2409,77441.31801,79.190056,land
318384.2412,77441.31801,79.309875,land
318385.2415,77441.31801,79.371872,land
318386.2417,77441.31801,79.439133,land
318387.242,77441.31801,79.482315,land
318388.2422,77441.31801,79.51133,land
318389.2425,77441.31801,79.500847,land
318390.2428,77441.31801,79.377182,land
318391.243,77441.31801,79.439026,land
318392.2433,77441.31801,79.547958,land
318393.2436,77441.31801,79.659164,land
318394.2438,77441.31801,79.74379,land
318395.2441,77441.31801,79.715736,land
318396.2443,77441.31801,79.778633,land
318397.2446,77441.31801,79.982452,land
318398.2449,77441.31801,80.183571,land
318399.2451,77441.31801,80.213219,land
318400.2454,77441.31801,80.252563,land
318401.2457,77441.31801,80.184509,land
318402.2459,77441.31801,80.089928,land
318403.2462,77441.31801,80.106377,land
318404.2465,77441.31801,80.127708,land
318405.2467,77441.31801,80.125076,land
318406.247,77441.31801,80.12468,land
318407.2472,77441.31801,80.256653,land
318408.2475,77441.31801,80.426781,land
318409.2478,77441.31801,80.544685,land
318410.248,77441.31801,80.403954,land
318411.2483,77441.31801,80.002151,land
318412.2486,77441.31801,79.812279,land
318413.2488,77441.31801,79.797493,land
318414.2491,77441.31801,79.775818,land
318415.2493,77441.31801,79.785576,land
318416.2496,77441.31801,79.848579,land
318417.2499,77441.31801,79.855614,land
318418.2501,77441.31801,79.889923,land
318419.2504,77441.31801,79.92247,land
317917.1182,77440.31774,83.768692,land
317918.1185,77440.31774,83.853363,land
317919.1188,77440.31774,83.893211,land
317920.119,77440.31774,83.817734,land
317921.1193,77440.31774,83.769859,land
317922.1196,77440.31774,83.758972,land
317923.1198,77440.31774,83.831802,land
317924.1201,77440.31774,83.92025,land
317925.1203,77440.31774,83.983727,land
317926.1206,77440.31774,83.971375,land
317927.1209,77440.31774,83.880989,land
317928.1211,77440.31774,83.747597,land
317929.1214,77440.31774,83.690628,land
317930.1217,77440.31774,83.678505,land
317931.1219,77440.31774,83.673996,land
317932.1222,77440.31774,83.656952,land
317933.1225,77440.31774,83.7444,land
317934.1227,77440.31774,83.680016,land
317935.123,77440.31774,83.658852,land
317936.1232,77440.31774,83.6297,land
317937.1235,77440.31774,83.581841,land
317938.1238,77440.31774,83.504593,land
317939.124,77440.31774,83.524139,land
317940.1243,77440.31774,83.49057,land
317941.1246,77440.31774,83.525787,land
317942.1248,77440.31774,83.444115,land
317943.1251,77440.31774,83.340759,land
317944.1253,77440.31774,83.328156,land
317945.1256,77440.31774,83.293556,land
317946.1259,77440.31774,83.240463,land
317947.1261,77440.31774,83.065437,land
317948.1264,77440.31774,83.026779,land
317949.1267,77440.31774,82.91021,land
317950.1269,77440.31774,82.813652,land
317951.1272,77440.31774,82.821152,land
317952.1275,77440.31774,82.661667,land
317953.1277,77440.31774,82.588516,land
317954.128,77440.31774,82.572311,land
317955.1282,77440.31774,82.586166,land
317956.1285,77440.31774,82.645805,land
317957.1288,77440.31774,82.643829,land
317958.129,77440.31774,82.504799,land
317959.1293,77440.31774,82.550507,land
317960.1296,77440.31774,82.569687,land
317961.1298,77440.31774,82.586342,land
317962.1301,77440.31774,82.568626,land
317963.1303,77440.31774,82.512398,land
317964.1306,77440.31774,82.47403,land
317965.1309,77440.31774,82.307755,land
317966.1311,77440.31774,82.122681,land
317967.1314,77440.31774,82.109055,land
317968.1317,77440.31774,82.132584,land
317969.1319,77440.31774,82.144287,land
317970.1322,77440.31774,82.093834,land
317971.1325,77440.31774,82.081612,land
317972.1327,77440.31774,82.032806,land
317973.133,77440.31774,81.892387,land
317974.1332,77440.31774,81.931129,land
317975.1335,77440.31774,81.813202,land
317976.1338,77440.31774,81.675209,land
317977.134,77440.31774,81.610672,land
317978.1343,77440.31774,81.594856,land
317979.1346,77440.31774,81.481956,land
317980.1348,77440.31774,81.470245,land
317981.1351,77440.31774,81.449211,land
317982.1354,77440.31774,81.419144,land
317983.1356,77440.31774,81.352066,land
317984.1359,77440.31774,81.343163,land
317985.1361,77440.31774,81.458618,land
317986.1364,77440.31774,81.362785,land
317987.1367,77440.31774,81.178391,land
317988.1369,77440.31774,81.114845,land
317989.1372,77440.31774,81.125885,land
317990.1375,77440.31774,81.101028,land
317991.1377,77440.31774,81.09938,land
317992.138,77440.31774,81.107697,land
317993.1382,77440.31774,81.106995,land
317994.1385,77440.31774,81.061272,land
317995.1388,77440.31774,81.028351,land
317996.139,77440.31774,81.017181,land
317997.1393,77440.31774,81.051132,land
317998.1396,77440.31774,81.083504,land
317999.1398,77440.31774,81.093246,land
318000.1401,77440.31774,81.099327,land
318001.1404,77440.31774,81.011513,land
318002.1406,77440.31774,80.883881,land
318003.1409,77440.31774,80.82077,land
318004.1411,77440.31774,80.779152,land
318005.1414,77440.31774,80.786285,land
318006.1417,77440.31774,80.811241,land
318007.1419,77440.31774,80.839386,land
318008.1422,77440.31774,80.836349,land
318009.1425,77440.31774,80.849915,land
318010.1427,77440.31774,80.850868,land
318011.143,77440.31774,80.815369,land
318012.1433,77440.31774,80.780258,land
318013.1435,77440.31774,80.736336,land
318014.1438,77440.31774,80.684715,land
318015.144,77440.31774,80.618973,land
318016.1443,77440.31774,80.543732,land
318017.1446,77440.31774,80.442375,land
318018.1448,77440.31774,80.311584,land
318019.1451,77440.31774,80.275124,land
318020.1454,77440.31774,80.329033,land
318021.1456,77440.31774,80.389122,land
318022.1459,77440.31774,80.43499,land
318023.1461,77440.31774,80.449402,land
318024.1464,77440.31774,80.328331,land
318025.1467,77440.31774,80.196907,land
318026.1469,77440.31774,80.058441,land
318027.1472,77440.31774,79.920349,land
318028.1475,77440.31774,79.769661,land
318029.1477,77440.31774,79.582703,land
318030.148,77440.31774,79.356056,land
318031.1483,77440.31774,79.127594,land
318032.1485,77440.31774,78.866631,land
318033.1488,77440.31774,78.577858,land
318034.149,77440.31774,78.377708,land
318035.1493,77440.31774,78.061302,land
318036.1496,77440.31774,77.723236,land
318037.1498,77440.31774,77.455597,land
318038.1501,77440.31774,77.213219,land
318039.1504,77440.31774,77.065361,land
318040.1506,77440.31774,77.01255,land
318041.1509,77440.31774,76.888557,land
318042.1511,77440.31774,76.859726,land
318043.1514,77440.31774,76.780594,land
318044.1517,77440.31774,76.650925,land
318045.1519,77440.31774,76.596634,land
318046.1522,77440.31774,76.554443,land
318047.1525,77440.31774,76.456146,land
318048.1527,77440.31774,76.254616,land
318049.153,77440.31774,76.114326,land
318050.1533,77440.31774,75.980492,land
318051.1535,77440.31774,75.872017,land
318052.1538,77440.31774,75.771828,land
318053.154,77440.31774,75.595375,land
318054.1543,77440.31774,75.549988,land
318055.1546,77440.31774,75.458458,land
318056.1548,77440.31774,75.414101,land
318057.1551,77440.31774,75.444733,land
318058.1554,77440.31774,75.391975,land
318059.1556,77440.31774,75.410507,land
318060.1559,77440.31774,75.22937,land
318061.1562,77440.31774,75.140923,land
318062.1564,77440.31774,75.11364,land
318063.1567,77440.31774,75.107498,land
318064.1569,77440.31774,75.11689,land
318065.1572,77440.31774,75.063995,land
318066.1575,77440.31774,75.018021,land
318067.1577,77440.31774,74.948685,land
318068.158,77440.31774,74.955299,land
318069.1583,77440.31774,74.937805,land
318070.1585,77440.31774,74.933075,land
318071.1588,77440.31774,74.879723,land
318072.159,77440.31774,74.872452,land
318073.1593,77440.31774,74.91523,land
318074.1596,77440.31774,74.911171,land
318075.1598,77440.31774,74.87326,land
318076.1601,77440.31774,74.90844,land
318077.1604,77440.31774,74.880188,land
318078.1606,77440.31774,74.845818,land
318079.1609,77440.31774,74.815956,land
318080.1612,77440.31774,74.736595,land
318081.1614,77440.31774,74.596863,land
318082.1617,77440.31774,74.547256,land
